iso_code,Year,annual_hydro_cf,Generation_TWh,Capacity_GW
ARG,2004,0.38938062147499325,30.46,8.93
ARG,2005,0.43646845743731033,34.22,8.95
ARG,2006,0.48493660875998074,38.02,8.95
ARG,2007,0.387804890167494,31.22,9.19
ARG,2008,0.38755645654150583,31.2,9.19
ARG,2009,0.4129628834399736,34.62,9.57
ARG,2010,0.397933038462089,33.36,9.57
ARG,2011,0.3525249785252498,31.19,10.1
ARG,2012,0.32828078138931666,29.16,10.14
ARG,2013,0.36892185206199957,32.77,10.14
ARG,2014,0.3649815820521827,32.42,10.14
ARG,2015,0.3640809489070817,32.34,10.14
ARG,2016,0.3329528158295282,29.75,10.2
ARG,2017,0.35113577249869954,31.59,10.27
ARG,2018,0.35706700647764683,32.28,10.32
ARG,2019,0.30360439133391626,27.5,10.34
ARG,2020,0.2603135640193206,23.67,10.38
ARG,2021,0.21610314883733203,19.65,10.38
ARG,2022,0.2501746937914486,22.77,10.39
ARG,2023,0.328512224170589,29.9,10.39
ARM,2000,0.13989614110484377,1.25,1.02
ARM,2001,0.10850400108504,0.96,1.01
ARM,2002,0.16001248877961208,1.64,1.17
ARM,2003,0.1912344378097803,1.96,1.17
ARM,2004,0.22159548751007252,1.98,1.02
ARM,2005,0.19395309659972515,1.75,1.03
ARM,2006,0.19492547600585852,1.81,1.06
ARM,2007,0.19523748559723467,1.83,1.07
ARM,2008,0.18814476577033654,1.78,1.08
ARM,2009,0.20945917640651834,2.0,1.09
ARM,2010,0.257868558382257,2.53,1.12
ARM,2011,0.24419297200714712,2.46,1.15
ARM,2012,0.2100456621004566,2.3,1.25
ARM,2013,0.1902587519025875,2.15,1.29
ARM,2014,0.17298911134527573,1.97,1.3
ARM,2015,0.19291352518494922,2.18,1.29
ARM,2016,0.2030394924884102,2.33,1.31
ARM,2017,0.1931197857657843,2.25,1.33
ARM,2018,0.19508621277175764,2.29,1.34
ARM,2019,0.20019764192734957,2.35,1.34
ARM,2020,0.15051581261626923,1.78,1.35
ARM,2021,0.1860307796380856,2.2,1.35
ARM,2022,0.16911889058007779,2.0,1.35
ABW,2000,,0.0,
ABW,2001,,0.0,
ABW,2002,,0.0,
ABW,2003,,0.0,
ABW,2004,,0.0,
ABW,2005,,0.0,
ABW,2006,,0.0,
ABW,2007,,0.0,
ABW,2008,,0.0,
ABW,2009,,0.0,
ABW,2010,,0.0,
ABW,2011,,0.0,
ABW,2012,,0.0,
ABW,2013,,0.0,
ABW,2014,,0.0,
ABW,2015,,0.0,
ABW,2016,,0.0,
ABW,2017,,0.0,
ABW,2018,,0.0,
ABW,2019,,0.0,
ABW,2020,,0.0,
ABW,2021,,0.0,
ABW,2022,,0.0,
AUS,2000,0.27730634016244393,16.47,6.78
AUS,2001,0.27141336997077087,16.12,6.78
AUS,2002,0.27090825824005604,16.09,6.78
AUS,2003,0.2729287051629154,16.21,6.78
AUS,2004,0.2610926953951835,15.69,6.86
AUS,2005,0.2367267741501096,15.47,7.46
AUS,2006,0.22876957165766892,14.95,7.46
AUS,2007,0.1996951779352896,13.05,7.46
AUS,2008,0.18087333357817034,11.82,7.46
AUS,2009,0.19342122981624985,12.64,7.46
AUS,2010,0.21040679667511356,13.75,7.46
AUS,2011,0.2994662553405071,19.57,7.46
AUS,2012,0.2607514047522862,17.04,7.46
AUS,2013,0.29212114534748496,19.09,7.46
AUS,2014,0.2215774847895014,14.48,7.46
AUS,2015,0.2156095829201709,14.09,7.46
AUS,2016,0.2697797691187092,17.63,7.46
AUS,2017,0.20658121855374786,13.5,7.46
AUS,2018,0.25629408524776576,17.31,7.71
AUS,2019,0.20758192230928227,14.02,7.71
AUS,2020,0.2135043737303745,14.42,7.71
AUS,2021,0.23600968913052492,15.94,7.71
AUS,2022,0.24667010168849093,16.66,7.71
AUS,2023,0.20639918630569803,15.26,8.44
AUT,2000,0.4113915338296777,41.84,11.61
AUT,2001,0.39679737639065416,40.46,11.64
AUT,2002,0.39934484812388327,40.23,11.5
AUT,2003,0.3285178414567556,33.21,11.54
AUT,2004,0.3623788455927004,36.76,11.58
AUT,2005,0.3589118489281015,37.1,11.8
AUT,2006,0.34410619236752005,35.66,11.83
AUT,2007,0.35274829481188663,37.05,11.99
AUT,2008,0.3517339852295585,38.33,12.44
AUT,2009,0.36967139918364983,40.9,12.63
AUT,2010,0.33972035948719587,38.36,12.89
AUT,2011,0.2965611380187222,34.24,13.18
AUT,2012,0.3760862330997053,43.85,13.31
AUT,2013,0.3585055047061313,42.02,13.38
AUT,2014,0.34600937541131327,41.01,13.53
AUT,2015,0.3107698998109957,37.16,13.65
AUT,2016,0.32314344108554205,39.97,14.12
AUT,2017,0.30890491633993256,38.29,14.15
AUT,2018,0.2959231165955948,37.64,14.52
AUT,2019,0.3192437605554513,40.83,14.6
AUT,2020,0.3277184243298158,42.0,14.63
AUT,2021,0.2998993885922142,38.75,14.75
AUT,2022,0.265571633185207,34.71,14.92
AUT,2023,0.30894089381000717,39.81,14.71
AZE,2000,0.18860432797299978,1.52,0.92
AZE,2001,0.15834438061570186,1.29,0.93
AZE,2002,0.2454951637452742,2.0,0.93
AZE,2003,0.2871534152426682,2.44,0.97
AZE,2004,0.3212823047592148,2.73,0.97
AZE,2005,0.3507037612389964,2.98,0.97
AZE,2006,0.2786731130808488,2.49,1.02
AZE,2007,0.2618855761482675,2.34,1.02
AZE,2008,0.24733637747336376,2.21,1.02
AZE,2009,0.2640560859738942,2.29,0.99
AZE,2010,0.3892694063926941,3.41,1.0
AZE,2011,0.3025114155251142,2.65,1.0
AZE,2012,0.20145044319097502,1.8,1.02
AZE,2013,0.15537798072044645,1.47,1.08
AZE,2014,0.13635210553018773,1.29,1.08
AZE,2015,0.16811955168119552,1.62,1.1
AZE,2016,0.19951458307622688,1.94,1.11
AZE,2017,0.1779176436710683,1.73,1.11
AZE,2018,0.17678910575019194,1.75,1.13
AZE,2019,0.15521108707842668,1.55,1.14
AZE,2020,0.10621401627953148,1.07,1.15
AZE,2021,0.12596441505274764,1.28,1.16
AZE,2022,0.15745551881593453,1.6,1.16
BHS,2000,,0.0,
BHS,2001,,0.0,
BHS,2002,,0.0,
BHS,2003,,0.0,
BHS,2004,,0.0,
BHS,2005,,0.0,
BHS,2006,,0.0,
BHS,2007,,0.0,
BHS,2008,,0.0,
BHS,2009,,0.0,
BHS,2010,,0.0,
BHS,2011,,0.0,
BHS,2012,,0.0,
BHS,2013,,0.0,
BHS,2014,,0.0,
BHS,2015,,0.0,
BHS,2016,,0.0,
BHS,2017,,0.0,
BHS,2018,,0.0,
BHS,2019,,0.0,
BHS,2020,,0.0,
BHS,2021,,0.0,
BHS,2022,,0.0,
BHR,2000,,0.0,
BHR,2001,,0.0,
BHR,2002,,0.0,
BHR,2003,,0.0,
BHR,2004,,0.0,
BHR,2005,,0.0,
BHR,2006,,0.0,
BHR,2007,,0.0,
BHR,2008,,0.0,
BHR,2009,,0.0,
BHR,2010,,0.0,
BHR,2011,,0.0,
BHR,2012,,0.0,
BHR,2013,,0.0,
BHR,2014,,0.0,
BHR,2015,,0.0,
BHR,2016,,0.0,
BHR,2017,,0.0,
BHR,2018,,0.0,
BHR,2019,,0.0,
BHR,2020,,0.0,
BHR,2021,,0.0,
BHR,2022,,0.0,
BGD,2000,0.4665475481437363,0.94,0.23
BGD,2001,0.4864006352987889,0.98,0.23
BGD,2002,0.521143537820131,1.05,0.23
BGD,2003,0.5558864403414732,1.12,0.23
BGD,2004,0.6005558864403414,1.21,0.23
BGD,2005,0.6352987889616835,1.28,0.23
BGD,2006,0.6849315068493149,1.38,0.23
BGD,2007,0.36728211236847325,0.74,0.23
BGD,2008,0.4665475481437363,0.94,0.23
BGD,2009,0.2183839587055787,0.44,0.23
BGD,2010,0.37720865594599956,0.76,0.23
BGD,2011,0.4773765047737651,0.92,0.22
BGD,2012,0.4254877542548775,0.82,0.22
BGD,2013,0.4665475481437363,0.94,0.23
BGD,2014,0.3077228509033154,0.62,0.23
BGD,2015,0.292833035537026,0.59,0.23
BGD,2016,0.5012904506650784,1.01,0.23
BGD,2017,0.5112169942426047,1.03,0.23
BGD,2018,0.5360333531864205,1.08,0.23
BGD,2019,0.3821719277347627,0.77,0.23
BGD,2020,0.4367679174111574,0.88,0.23
BGD,2021,0.4367679174111574,0.88,0.23
BGD,2022,0.39209847131228903,0.79,0.23
BGD,2023,0.3523922970021838,0.71,0.23
BRB,2000,,0.0,
BRB,2001,,0.0,
BRB,2002,,0.0,
BRB,2003,,0.0,
BRB,2004,,0.0,
BRB,2005,,0.0,
BRB,2006,,0.0,
BRB,2007,,0.0,
BRB,2008,,0.0,
BRB,2009,,0.0,
BRB,2010,,0.0,
BRB,2011,,0.0,
BRB,2012,,0.0,
BRB,2013,,0.0,
BRB,2014,,0.0,
BRB,2015,,0.0,
BRB,2016,,0.0,
BRB,2017,,0.0,
BRB,2018,,0.0,
BRB,2019,,0.0,
BRB,2020,,0.0,
BRB,2021,,0.0,
BRB,2022,,0.0,
BLR,2000,0.3424657534246575,0.03,0.01
BLR,2001,0.3424657534246575,0.03,0.01
BLR,2002,0.3424657534246575,0.03,0.01
BLR,2003,0.3424657534246575,0.03,0.01
BLR,2004,0.3424657534246575,0.03,0.01
BLR,2005,0.4566210045662101,0.04,0.01
BLR,2006,0.4566210045662101,0.04,0.01
BLR,2007,0.4566210045662101,0.04,0.01
BLR,2008,0.4566210045662101,0.04,0.01
BLR,2009,0.4566210045662101,0.04,0.01
BLR,2010,0.5707762557077626,0.05,0.01
BLR,2011,0.4566210045662101,0.04,0.01
BLR,2012,0.26636225266362257,0.07,0.03
BLR,2013,0.5327245053272451,0.14,0.03
BLR,2014,0.4566210045662101,0.12,0.03
BLR,2015,0.4185692541856926,0.11,0.03
BLR,2016,0.228310502283105,0.14,0.07
BLR,2017,0.4566210045662101,0.4,0.1
BLR,2018,0.365296803652968,0.32,0.1
BLR,2019,0.3881278538812786,0.34,0.1
BLR,2020,0.4452054794520548,0.39,0.1
BLR,2021,0.4452054794520548,0.39,0.1
BLR,2022,0.4452054794520548,0.39,0.1
BEL,2000,0.5251141552511416,0.46,0.1
BEL,2001,0.45662100456621,0.44,0.11
BEL,2002,0.37359900373599003,0.36,0.11
BEL,2003,0.2594437525944375,0.25,0.11
BEL,2004,0.30441400304414007,0.32,0.12
BEL,2005,0.33105022831050224,0.29,0.1
BEL,2006,0.37359900373599003,0.36,0.11
BEL,2007,0.40473225404732255,0.39,0.11
BEL,2008,0.4254877542548775,0.41,0.11
BEL,2009,0.34246575342465757,0.33,0.11
BEL,2010,0.2949010654490107,0.31,0.12
BEL,2011,0.19025875190258754,0.2,0.12
BEL,2012,0.34246575342465757,0.36,0.12
BEL,2013,0.3614916286149163,0.38,0.12
BEL,2014,0.2758751902587519,0.29,0.12
BEL,2015,0.33208800332088,0.32,0.11
BEL,2016,0.38397675383976754,0.37,0.11
BEL,2017,0.28019925280199254,0.27,0.11
BEL,2018,0.3009547530095475,0.29,0.11
BEL,2019,0.3424657534246575,0.3,0.1
BEL,2020,0.28019925280199254,0.27,0.11
BEL,2021,0.435865504358655,0.42,0.11
BEL,2022,0.2568493150684932,0.27,0.12
BEL,2023,0.3614916286149163,0.38,0.12
BLZ,2000,0.34246575342465757,0.09,0.03
BLZ,2001,0.34246575342465757,0.09,0.03
BLZ,2002,0.34246575342465757,0.09,0.03
BLZ,2003,0.22831050228310504,0.06,0.03
BLZ,2004,0.22831050228310504,0.06,0.03
BLZ,2005,0.26636225266362257,0.07,0.03
BLZ,2006,0.6849315068493151,0.18,0.03
BLZ,2007,0.5136986301369862,0.18,0.04
BLZ,2008,0.5707762557077626,0.2,0.04
BLZ,2009,0.5422374429223744,0.19,0.04
BLZ,2010,0.7420091324200914,0.26,0.04
BLZ,2011,0.7134703196347032,0.25,0.04
BLZ,2012,0.5993150684931506,0.21,0.04
BLZ,2013,0.7420091324200914,0.26,0.04
BLZ,2014,0.7420091324200914,0.26,0.04
BLZ,2015,0.684931506849315,0.24,0.04
BLZ,2016,0.7420091324200914,0.26,0.04
BLZ,2017,0.7705479452054795,0.27,0.04
BLZ,2018,0.47564687975646885,0.25,0.06
BLZ,2019,0.5517503805175038,0.29,0.06
BLZ,2020,0.15220700152207003,0.08,0.06
BLZ,2021,0.15220700152207003,0.08,0.06
BLZ,2022,0.15220700152207003,0.08,0.06
BEN,2000,,0.0,0.0
BEN,2001,,0.0,0.0
BEN,2002,,0.0,0.0
BEN,2003,,0.0,0.0
BEN,2004,,0.0,0.0
BEN,2005,,0.0,0.0
BEN,2006,,0.0,0.0
BEN,2007,,0.0,0.0
BEN,2008,,0.0,0.0
BEN,2009,,0.0,0.0
BEN,2010,,0.0,0.0
BEN,2011,,0.0,0.0
BEN,2012,,0.0,0.0
BEN,2013,,0.0,0.0
BEN,2014,,0.0,0.0
BEN,2015,,0.0,0.0
BEN,2016,,0.0,0.0
BEN,2017,,0.0,0.0
BEN,2018,,0.0,0.0
BEN,2019,,0.0,0.0
BEN,2020,,0.0,0.0
BEN,2021,,0.0,0.0
BEN,2022,,0.0,0.0
BMU,2000,,0.0,
BMU,2001,,0.0,
BMU,2002,,0.0,
BMU,2003,,0.0,
BMU,2004,,0.0,
BMU,2005,,0.0,
BMU,2006,,0.0,
BMU,2007,,0.0,
BMU,2008,,0.0,
BMU,2009,,0.0,
BMU,2010,,0.0,
BMU,2011,,0.0,
BMU,2012,,0.0,
BMU,2013,,0.0,
BMU,2014,,0.0,
BMU,2015,,0.0,
BMU,2016,,0.0,
BMU,2017,,0.0,
BMU,2018,,0.0,
BMU,2019,,0.0,
BMU,2020,,0.0,
BMU,2021,,0.0,
BMU,2022,,0.0,
BTN,2000,0.6009938221864088,1.79,0.34
BTN,2001,0.60882800608828,1.92,0.36
BTN,2002,0.6069718231428891,2.18,0.41
BTN,2003,0.6636933205904216,2.5,0.43
BTN,2004,0.618562174790273,2.33,0.43
BTN,2005,0.6363548042358885,2.62,0.47
BTN,2006,1.0856893034100845,4.47,0.47
BTN,2007,0.49722656369709783,6.49,1.49
BTN,2008,0.5278722687015415,6.89,1.49
BTN,2009,0.5309368392019858,6.93,1.49
BTN,2010,0.5562195458306518,7.26,1.49
BTN,2011,0.5340014097024302,6.97,1.49
BTN,2012,0.5163801293248751,6.74,1.49
BTN,2013,0.5769053967086513,7.53,1.49
BTN,2014,0.5477919769544298,7.15,1.49
BTN,2015,0.5480870132448453,7.73,1.61
BTN,2016,0.5587225956493378,7.88,1.61
BTN,2017,0.542414702629116,7.65,1.61
BTN,2018,0.48852775177968744,6.89,1.61
BTN,2019,0.4384933466596115,8.95,2.33
BTN,2020,0.4384933466596115,8.95,2.33
BTN,2021,0.44094303016050324,9.0,2.33
BTN,2022,0.44094303016050324,9.0,2.33
BOL,2000,0.6360078277886497,1.95,0.35
BOL,2001,0.6690766108574328,2.11,0.36
BOL,2002,0.5530187721968544,2.18,0.45
BOL,2003,0.5229903366252522,1.97,0.43
BOL,2004,0.5403348554033485,2.13,0.45
BOL,2005,0.49213597158802636,1.94,0.45
BOL,2006,0.5089421613394217,2.14,0.48
BOL,2007,0.5469939117199392,2.3,0.48
BOL,2008,0.5335010716615414,2.29,0.49
BOL,2009,0.5288416736557637,2.27,0.49
BOL,2010,0.5136986301369864,2.16,0.48
BOL,2011,0.5517503805175038,2.32,0.48
BOL,2012,0.5541286149162862,2.33,0.48
BOL,2013,0.5969368340943684,2.51,0.48
BOL,2014,0.5303462709284628,2.23,0.48
BOL,2015,0.580289193302892,2.44,0.48
BOL,2016,0.4042998477929985,1.7,0.48
BOL,2017,0.42047184170471846,2.21,0.6
BOL,2018,0.40814411709513976,2.61,0.73
BOL,2019,0.5082254331644461,3.25,0.73
BOL,2020,0.4535357275083302,2.94,0.74
BOL,2021,0.49981488337652724,3.24,0.74
BOL,2022,0.43965198074787115,2.85,0.74
BOL,2023,0.35634950018511663,2.31,0.74
BIH,2000,0.38480147570231943,5.09,1.51
BIH,2001,0.3916054310683722,5.18,1.51
BIH,2002,0.398409386434425,5.27,1.51
BIH,2003,0.34019776830264,4.5,1.51
BIH,2004,0.44327818300421046,5.98,1.54
BIH,2005,0.4447607187333215,6.0,1.54
BIH,2006,0.4329004329004329,5.84,1.54
BIH,2007,0.2957658779576588,3.99,1.54
BIH,2008,0.3540994095919495,4.87,1.57
BIH,2009,0.45371259052438706,6.24,1.57
BIH,2010,0.5392156862745098,8.03,1.7
BIH,2011,0.29478914853612675,4.39,1.7
BIH,2012,0.2786731130808488,4.15,1.7
BIH,2013,0.48616706956755307,7.24,1.7
BIH,2014,0.39587171887099787,5.93,1.71
BIH,2015,0.3676860996070936,5.54,1.72
BIH,2016,0.36257264425072644,5.59,1.76
BIH,2017,0.24170301778015865,3.79,1.79
BIH,2018,0.40267951226855336,6.42,1.82
BIH,2019,0.38260825932058806,6.1,1.82
BIH,2020,0.2857000274471642,4.58,1.83
BIH,2021,0.41505360333531865,6.69,1.84
BIH,2022,0.3083432598769108,4.97,1.84
BIH,2023,0.395200516180266,6.37,1.84
BWA,2000,,0.0,
BWA,2001,,0.0,
BWA,2002,,0.0,
BWA,2003,,0.0,
BWA,2004,,0.0,
BWA,2005,,0.0,
BWA,2006,,0.0,
BWA,2007,,0.0,
BWA,2008,,0.0,
BWA,2009,,0.0,
BWA,2010,,0.0,
BWA,2011,,0.0,
BWA,2012,,0.0,
BWA,2013,,0.0,
BWA,2014,,0.0,
BWA,2015,,0.0,
BWA,2016,,0.0,
BWA,2017,,0.0,
BWA,2018,,0.0,
BWA,2019,,0.0,
BWA,2020,,0.0,
BWA,2021,,0.0,
BWA,2022,,0.0,
BRA,2000,0.5690936529231672,304.4,61.06
BRA,2001,0.4899841159397386,267.88,62.41
BRA,2002,0.5065716736324919,286.09,64.47
BRA,2003,0.5153342371326629,305.62,67.7
BRA,2004,0.5300478298771175,320.8,69.09
BRA,2005,0.5421169582075472,337.46,71.06
BRA,2006,0.5404092236451346,348.8,73.68
BRA,2007,0.5554357620913681,374.02,76.87
BRA,2008,0.5440703457811729,369.56,77.54
BRA,2009,0.5677847811199035,390.99,78.61
BRA,2010,0.5704791974334166,403.29,80.7
BRA,2011,0.5929677264305262,428.33,82.46
BRA,2012,0.5625013881733588,415.34,84.29
BRA,2013,0.5188742344086913,390.99,86.02
BRA,2014,0.47796991799866995,373.44,89.19
BRA,2015,0.44807648713215603,359.74,91.65
BRA,2016,0.44860081205332475,380.91,96.93
BRA,2017,0.4219785150579355,370.91,100.34
BRA,2018,0.4249087850385616,388.97,104.5
BRA,2019,0.41608731517223263,397.88,109.16
BRA,2020,0.41379843116130394,396.38,109.35
BRA,2021,0.37838304603670825,362.82,109.46
BRA,2022,0.444051450956908,427.11,109.8
BRA,2023,0.4452470282240808,428.65,109.9
BRN,2000,,0.0,
BRN,2001,,0.0,
BRN,2002,,0.0,
BRN,2003,,0.0,
BRN,2004,,0.0,
BRN,2005,,0.0,
BRN,2006,,0.0,
BRN,2007,,0.0,
BRN,2008,,0.0,
BRN,2009,,0.0,
BRN,2010,,0.0,
BRN,2011,,0.0,
BRN,2012,,0.0,
BRN,2013,,0.0,
BRN,2014,,0.0,
BRN,2015,,0.0,
BRN,2016,,0.0,
BRN,2017,,0.0,
BRN,2018,,0.0,
BRN,2019,,0.0,
BRN,2020,,0.0,
BRN,2021,,0.0,
BRN,2022,,0.0,
BGR,2000,0.2943414808845913,2.63,1.02
BGR,2001,0.22423352902804958,1.65,0.84
BGR,2002,0.22408253001860307,2.12,1.08
BGR,2003,0.20686315206863154,2.99,1.65
BGR,2004,0.1810340851436742,3.14,1.98
BGR,2005,0.24791291914579586,4.3,1.98
BGR,2006,0.2427240440939071,4.21,1.98
BGR,2007,0.1607260501147232,2.83,2.01
BGR,2008,0.1502326182476092,2.79,2.12
BGR,2009,0.18296846327828276,3.43,2.14
BGR,2010,0.2633949143311968,5.03,2.18
BGR,2011,0.14626141552511415,2.87,2.24
BGR,2012,0.15647142182333496,3.18,2.32
BGR,2013,0.19708855325293684,4.04,2.34
BGR,2014,0.22250599798777185,4.6,2.36
BGR,2015,0.27329541057193724,5.65,2.36
BGR,2016,0.1876789722157728,3.88,2.36
BGR,2017,0.12870890865760704,2.83,2.51
BGR,2018,0.2342229256490022,5.15,2.51
BGR,2019,0.13325692663137406,2.93,2.51
BGR,2020,0.1282541068602303,2.82,2.51
BGR,2021,0.219214466335571,4.82,2.51
BGR,2022,0.17145847997545438,3.8,2.53
BGR,2023,0.14032522966412186,3.11,2.53
BFA,2000,0.3805175038051751,0.1,0.03
BFA,2001,0.19025875190258754,0.05,0.03
BFA,2002,0.22831050228310504,0.06,0.03
BFA,2003,0.3805175038051751,0.1,0.03
BFA,2004,0.3805175038051751,0.1,0.03
BFA,2005,0.3805175038051751,0.1,0.03
BFA,2006,0.30441400304414007,0.08,0.03
BFA,2007,0.4185692541856926,0.11,0.03
BFA,2008,0.49467275494672763,0.13,0.03
BFA,2009,0.49467275494672763,0.13,0.03
BFA,2010,0.4566210045662101,0.12,0.03
BFA,2011,0.30441400304414007,0.08,0.03
BFA,2012,0.3805175038051751,0.1,0.03
BFA,2013,0.4185692541856926,0.11,0.03
BFA,2014,0.34246575342465757,0.09,0.03
BFA,2015,0.34246575342465757,0.09,0.03
BFA,2016,0.5327245053272451,0.14,0.03
BFA,2017,0.49467275494672763,0.13,0.03
BFA,2018,0.49467275494672763,0.13,0.03
BFA,2019,0.4185692541856926,0.11,0.03
BFA,2020,0.4185692541856926,0.11,0.03
BFA,2021,0.4185692541856926,0.11,0.03
BFA,2022,0.4566210045662101,0.12,0.03
BDI,2000,0.22831050228310504,0.1,0.05
BDI,2001,0.2511415525114155,0.11,0.05
BDI,2002,0.2968036529680365,0.13,0.05
BDI,2003,0.22831050228310504,0.1,0.05
BDI,2004,0.2054794520547945,0.09,0.05
BDI,2005,0.2054794520547945,0.09,0.05
BDI,2006,0.2054794520547945,0.09,0.05
BDI,2007,0.273972602739726,0.12,0.05
BDI,2008,0.2511415525114155,0.11,0.05
BDI,2009,0.273972602739726,0.12,0.05
BDI,2010,0.31963470319634707,0.14,0.05
BDI,2011,0.2968036529680365,0.13,0.05
BDI,2012,0.31963470319634707,0.14,0.05
BDI,2013,0.31963470319634707,0.14,0.05
BDI,2014,0.31963470319634707,0.14,0.05
BDI,2015,0.31963470319634707,0.14,0.05
BDI,2016,0.31963470319634707,0.14,0.05
BDI,2017,0.4337899543378996,0.19,0.05
BDI,2018,0.3424657534246575,0.15,0.05
BDI,2019,0.502283105022831,0.22,0.05
BDI,2020,0.502283105022831,0.22,0.05
BDI,2021,0.502283105022831,0.22,0.05
BDI,2022,0.4185692541856926,0.22,0.06
CPV,2000,,0.0,
CPV,2001,,0.0,
CPV,2002,,0.0,
CPV,2003,,0.0,
CPV,2004,,0.0,
CPV,2005,,0.0,
CPV,2006,,0.0,
CPV,2007,,0.0,
CPV,2008,,0.0,
CPV,2009,,0.0,
CPV,2010,,0.0,
CPV,2011,,0.0,
CPV,2012,,0.0,
CPV,2013,,0.0,
CPV,2014,,0.0,
CPV,2015,,0.0,
CPV,2016,,0.0,
CPV,2017,,0.0,
CPV,2018,,0.0,
CPV,2019,,0.0,
CPV,2020,,0.0,
CPV,2021,,0.0,
CPV,2022,,0.0,
KHM,2000,0.5707762557077626,0.05,0.01
KHM,2001,0.3424657534246575,0.03,0.01
KHM,2002,0.3424657534246575,0.03,0.01
KHM,2003,0.4566210045662101,0.04,0.01
KHM,2004,0.3424657534246575,0.03,0.01
KHM,2005,0.4566210045662101,0.04,0.01
KHM,2006,0.5707762557077626,0.05,0.01
KHM,2007,0.5707762557077626,0.05,0.01
KHM,2008,0.4566210045662101,0.04,0.01
KHM,2009,0.4566210045662101,0.04,0.01
KHM,2010,0.3424657534246575,0.03,0.01
KHM,2011,0.027179821700369648,0.05,0.21
KHM,2012,0.2531268612269208,0.51,0.23
KHM,2013,0.16955412301907063,1.01,0.68
KHM,2014,0.2246280748269259,1.83,0.93
KHM,2015,0.24304021210782145,1.98,0.93
KHM,2016,0.31791623705013006,2.59,0.93
KHM,2017,0.31567421489143604,2.71,0.98
KHM,2018,0.40254746455179047,4.69,1.33
KHM,2019,0.34589899406049374,4.03,1.33
KHM,2020,0.3493322346963299,4.07,1.33
KHM,2021,0.34332406358361656,4.0,1.33
KHM,2022,0.2717982170036965,4.0,1.68
CMR,2000,0.5406519533231863,3.41,0.72
CMR,2001,0.5454084221207509,3.44,0.72
CMR,2002,0.4994292237442922,3.15,0.72
CMR,2003,0.553335870116692,3.49,0.72
CMR,2004,0.6151699644850329,3.88,0.72
CMR,2005,0.5913876204972095,3.73,0.72
CMR,2006,0.6104134956874683,3.85,0.72
CMR,2007,0.6040715372907154,3.81,0.72
CMR,2008,0.6643201420598681,4.19,0.72
CMR,2009,0.6310248604769153,3.98,0.72
CMR,2010,0.6690766108574328,4.22,0.72
CMR,2011,0.6802401951585663,4.35,0.73
CMR,2012,0.6583474072684056,4.21,0.73
CMR,2013,0.6771126540314005,4.33,0.73
CMR,2014,0.6771126540314005,4.33,0.73
CMR,2015,0.6755488834678176,4.32,0.73
CMR,2016,0.6771126540314005,4.33,0.73
CMR,2017,0.7881403640457872,5.04,0.73
CMR,2018,0.7771939701007068,4.97,0.73
CMR,2019,0.7525790630813461,5.34,0.81
CMR,2020,0.7652629798748519,5.43,0.81
CMR,2021,0.7046620440836575,5.0,0.81
CMR,2022,0.7046620440836575,5.0,0.81
CAN,2000,0.605771640595869,356.76,67.23
CAN,2001,0.5658604793428154,331.52,66.88
CAN,2002,0.5775895200088373,349.27,69.03
CAN,2003,0.5466117680729553,336.14,70.2
CAN,2004,0.5465497592855314,338.4,70.68
CAN,2005,0.5754823774818433,361.96,71.8
CAN,2006,0.554421230048754,352.89,72.66
CAN,2007,0.5726767661661781,367.62,73.28
CAN,2008,0.5805262798521441,377.49,74.23
CAN,2009,0.5648624284442221,368.69,74.51
CAN,2010,0.5355542549883863,351.39,74.9
CAN,2011,0.568838341630028,375.72,75.4
CAN,2012,0.5760326081687656,380.27,75.36
CAN,2013,0.5936406403603512,391.79,75.34
CAN,2014,0.5798722916552966,382.5,75.3
CAN,2015,0.5506625701601661,382.19,79.23
CAN,2016,0.549093453731294,385.43,80.13
CAN,2017,0.5584493001232979,394.59,80.66
CAN,2018,0.5411716199387432,385.89,81.4
CAN,2019,0.5353937374485319,381.77,81.4
CAN,2020,0.5420972030561071,386.55,81.4
CAN,2021,0.5264246074287221,382.43,82.93
CAN,2022,0.5449882131380348,397.73,83.31
CAN,2023,0.4990438418647632,364.2,83.31
CYM,2000,,0.0,
CYM,2001,,0.0,
CYM,2002,,0.0,
CYM,2003,,0.0,
CYM,2004,,0.0,
CYM,2005,,0.0,
CYM,2006,,0.0,
CYM,2007,,0.0,
CYM,2008,,0.0,
CYM,2009,,0.0,
CYM,2010,,0.0,
CYM,2011,,0.0,
CYM,2012,,0.0,
CYM,2013,,0.0,
CYM,2014,,0.0,
CYM,2015,,0.0,
CYM,2016,,0.0,
CYM,2017,,0.0,
CYM,2018,,0.0,
CYM,2019,,0.0,
CYM,2020,,0.0,
CYM,2021,,0.0,
CYM,2022,,0.0,
CAF,2000,0.4566210045662101,0.08,0.02
CAF,2001,0.4566210045662101,0.08,0.02
CAF,2002,0.4566210045662101,0.08,0.02
CAF,2003,0.4566210045662101,0.08,0.02
CAF,2004,0.684931506849315,0.12,0.02
CAF,2005,0.7420091324200914,0.13,0.02
CAF,2006,0.7990867579908677,0.14,0.02
CAF,2007,0.7990867579908677,0.14,0.02
CAF,2008,0.7990867579908677,0.14,0.02
CAF,2009,0.7990867579908677,0.14,0.02
CAF,2010,0.7420091324200914,0.13,0.02
